id,instrumentName,localDate,localTime,co,o3,no2,so2,no,voc,pm2p5,pm10,rh,pressure,sensorTemp,heaterTemp,internalTemp,timeRec,dateUTC,timeUTC,alarms
75024,Grootbos,2023/09/09,16:25,0.29,79.22,0.27,22.96,0.0,0.0,12.05,543.99,15.58,105.09,45.18,29.82,48.36,1694283905,2023/09/09,18:25,0x00000000
75025,Grootbos,2023/09/09,16:30,0.28,77.84,5.72,37.87,0.0,0.0,9.48,394.23,15.71,105.1,45.03,29.73,48.19,1694284205,2023/09/09,18:30,0x00000000
75026,Grootbos,2023/09/09,16:35,0.31,56.18,18.98,109.29,0.0,0.0,11.86,617.21,16.53,105.09,44.86,29.61,48.0,1694284505,2023/09/09,18:35,0x00000000
75027,Grootbos,2023/09/09,16:40,0.32,60.97,0.0,51.57,0.0,0.0,12.15,488.51,16.27,105.09,44.66,29.47,47.76,1694284805,2023/09/09,18:40,0x00000000
75028,Grootbos,2023/09/09,16:45,0.28,83.39,0.0,2.62,0.0,0.0,14.66,672.07,15.66,105.09,44.42,29.31,47.49,1694285105,2023/09/09,18:45,0x00000000
75029,Grootbos,2023/09/09,16:50,0.27,77.51,4.2,28.39,0.0,0.0,8.52,409.45,15.87,105.1,44.16,29.14,47.21,1694285405,2023/09/09,18:50,0x00000000
75030,Grootbos,2023/09/09,16:55,0.29,66.11,9.5,74.01,0.0,0.0,12.94,745.72,16.45,105.1,43.89,28.95,46.91,1694285705,2023/09/09,18:55,0x00000000
75031,Grootbos,2023/09/09,17:00,0.28,76.49,2.2,41.41,0.0,0.0,8.25,339.13,16.22,105.09,43.59,28.72,46.59,1694286005,2023/09/09,19:00,0x00000000
75032,Grootbos,2023/09/09,17:05,0.26,77.41,6.34,38.82,0.0,0.0,6.02,194.08,16.25,105.08,43.24,28.49,46.23,1694286305,2023/09/09,19:05,0x00000000
75033,Grootbos,2023/09/09,17:10,0.25,78.02,10.18,41.41,0.0,0.0,9.42,294.49,16.3,105.07,42.88,28.26,45.85,1694286605,2023/09/09,19:10,0x00000000
75034,Grootbos,2023/09/09,17:15,0.25,77.53,10.19,45.34,0.0,0.0,7.79,256.1,16.42,105.08,42.49,28.02,45.45,1694286905,2023/09/09,19:15,0x00000000
75035,Grootbos,2023/09/09,17:20,0.25,72.59,17.14,60.38,0.0,0.0,12.06,433.52,16.59,105.09,42.09,27.77,45.05,1694287205,2023/09/09,19:20,0x00000000
75036,Grootbos,2023/09/09,17:25,0.26,67.66,19.09,77.85,0.0,0.0,12.8,453.93,16.98,105.09,41.69,27.52,44.62,1694287505,2023/09/09,19:25,0x00000000
75037,Grootbos,2023/09/09,17:30,0.26,59.51,23.81,91.28,0.0,0.0,14.29,510.63,17.25,105.08,41.27,27.25,44.18,1694287805,2023/09/09,19:30,0x00000000
75038,Grootbos,2023/09/09,17:35,0.28,49.64,29.27,121.79,0.0,0.0,24.76,1131.57,17.84,105.08,40.83,26.97,43.75,1694288105,2023/09/09,19:35,0x00000000
75039,Grootbos,2023/09/09,17:40,0.33,25.66,38.67,184.28,0.0,0.0,32.27,1889.45,18.89,105.08,40.37,26.67,43.3,1694288405,2023/09/09,19:40,0x00000000
75040,Grootbos,2023/09/09,17:45,0.37,15.55,33.45,206.66,0.0,0.0,25.02,1429.26,19.7,105.08,39.9,26.35,42.83,1694288705,2023/09/09,19:45,0x00000000
75041,Grootbos,2023/09/09,17:50,0.4,26.9,18.97,178.47,0.0,0.0,37.2,2292.31,19.95,105.1,39.4,26.0,42.33,1694289005,2023/09/09,19:50,0x00000000
75042,Grootbos,2023/09/09,17:55,0.4,35.66,13.65,146.06,0.0,0.0,45.27,3070.98,19.93,105.1,38.87,25.64,41.8,1694289305,2023/09/09,19:55,0x00000000
75043,Grootbos,2023/09/09,18:00,0.38,49.57,4.2,92.91,0.0,0.0,42.15,2150.79,19.5,105.11,38.3,25.25,41.24,1694289605,2023/09/09,20:00,0x00000000
75044,Grootbos,2023/09/09,18:05,0.36,53.21,10.53,97.06,0.0,0.0,37.16,2188.6,19.76,105.1,37.74,24.85,40.67,1694289905,2023/09/09,20:05,0x00000000
75045,Grootbos,2023/09/09,18:10,0.33,58.01,8.27,70.47,0.0,0.0,19.52,912.21,19.56,105.12,37.17,24.43,40.09,1694290205,2023/09/09,20:10,0x00000000
75046,Grootbos,2023/09/09,18:15,0.32,58.91,13.66,72.59,0.0,0.0,13.34,554.29,19.72,105.12,36.59,24.22,39.52,1694290505,2023/09/09,20:15,0x00000000
75047,Grootbos,2023/09/09,18:20,0.32,51.52,29.16,108.0,0.0,0.0,72.06,3686.76,20.37,105.11,36.04,24.34,39.0,1694290805,2023/09/09,20:20,0x00000000
75048,Grootbos,2023/09/09,18:25,0.33,45.31,34.88,132.2,0.0,0.0,149.51,9688.09,21.12,105.12,35.53,24.38,38.52,1694291105,2023/09/09,20:25,0x00000000
75049,Grootbos,2023/09/09,18:30,0.35,42.68,35.23,135.4,0.0,0.0,176.18,12438.11,21.58,105.11,35.04,24.41,38.05,1694291405,2023/09/09,20:30,0x00000000
75050,Grootbos,2023/09/09,18:35,0.35,45.58,34.68,133.29,0.0,0.0,168.92,11558.8,21.93,105.11,34.59,24.45,37.62,1694291705,2023/09/09,20:35,0x00000000
75051,Grootbos,2023/09/09,18:40,0.35,49.81,33.0,126.09,0.0,0.0,154.21,9806.44,22.21,105.12,34.18,24.48,37.21,1694292005,2023/09/09,20:40,0x00000000
75052,Grootbos,2023/09/09,18:45,0.35,47.69,34.65,127.9,0.0,0.0,154.09,10182.13,22.61,105.14,33.79,24.52,36.83,1694292305,2023/09/09,20:45,0x00000000
75053,Grootbos,2023/09/09,18:50,0.35,39.77,34.43,128.07,0.0,0.0,141.11,10785.99,23.0,105.14,33.43,24.55,36.49,1694292605,2023/09/09,20:50,0x00000000
75054,Grootbos,2023/09/09,18:55,0.36,33.7,35.58,131.57,0.0,0.0,144.58,10041.76,23.45,105.15,33.09,24.58,36.16,1694292905,2023/09/09,20:55,0x00000000
75055,Grootbos,2023/09/09,19:00,0.35,47.35,15.21,74.07,0.0,0.0,49.64,2520.75,22.88,105.15,32.75,24.6,35.84,1694293205,2023/09/09,21:00,0x00000000
75056,Grootbos,2023/09/09,19:05,0.33,48.74,27.51,80.73,0.0,0.0,32.73,1622.64,22.89,105.15,32.43,24.62,35.52,1694293505,2023/09/09,21:05,0x00000000
75057,Grootbos,2023/09/09,19:10,0.34,39.52,37.17,110.81,0.0,0.0,91.68,5275.22,23.85,105.16,32.13,24.64,35.22,1694293805,2023/09/09,21:10,0x00000000
75058,Grootbos,2023/09/09,19:15,0.36,37.51,38.2,120.87,0.0,0.0,100.5,5751.85,24.44,105.17,31.84,24.66,34.92,1694294105,2023/09/09,21:15,0x00000000
75059,Grootbos,2023/09/09,19:20,0.35,44.15,26.36,85.24,0.0,0.0,64.73,3305.96,24.14,105.17,31.56,24.68,34.64,1694294405,2023/09/09,21:20,0x00000000
75060,Grootbos,2023/09/09,19:25,0.35,39.08,39.38,118.42,0.0,0.0,66.29,4614.23,24.93,105.17,31.3,24.69,34.38,1694294705,2023/09/09,21:25,0x00000000
75061,Grootbos,2023/09/09,19:30,0.36,42.46,26.82,99.57,0.0,0.0,62.46,3859.91,25.12,105.17,31.06,24.71,34.13,1694295005,2023/09/09,21:30,0x00000000
75062,Grootbos,2023/09/09,19:35,0.35,52.42,22.77,84.77,0.0,0.0,45.45,2731.0,25.01,105.18,30.84,24.72,33.9,1694295305,2023/09/09,21:35,0x00000000
75063,Grootbos,2023/09/09,19:40,0.36,49.22,25.19,86.35,0.0,0.0,47.29,2816.19,25.26,105.18,30.62,24.74,33.69,1694295605,2023/09/09,21:40,0x00000000
75064,Grootbos,2023/09/09,19:45,0.36,54.07,23.01,81.75,0.0,0.0,34.47,2105.97,25.43,105.19,30.43,24.75,33.49,1694295905,2023/09/09,21:45,0x00000000
75065,Grootbos,2023/09/09,19:50,0.36,51.43,21.91,82.16,0.0,0.0,21.95,1414.36,25.71,105.19,30.25,24.77,33.32,1694296205,2023/09/09,21:50,0x00000000
75066,Grootbos,2023/09/09,19:55,0.36,54.5,21.7,75.07,0.0,0.0,19.71,1260.07,25.74,105.19,30.09,24.78,33.16,1694296505,2023/09/09,21:55,0x00000000
75067,Grootbos,2023/09/09,20:00,0.35,57.29,16.11,63.43,0.0,0.0,15.33,939.71,25.77,105.2,29.94,24.79,33.01,1694296805,2023/09/09,22:00,0x00000000
75068,Grootbos,2023/09/09,20:05,0.36,52.43,22.3,76.36,0.0,0.0,19.08,1190.24,26.17,105.2,29.8,24.8,32.88,1694297105,2023/09/09,22:05,0x00000000
75069,Grootbos,2023/09/09,20:10,0.36,51.87,19.32,67.69,0.0,0.0,20.94,1330.3,26.29,105.2,29.67,24.8,32.75,1694297405,2023/09/09,22:10,0x00000000
75070,Grootbos,2023/09/09,20:15,0.35,55.13,17.43,61.32,0.0,0.0,15.62,970.28,26.32,105.21,29.54,24.81,32.62,1694297705,2023/09/09,22:15,0x00000000
75071,Grootbos,2023/09/09,20:20,0.35,53.78,17.76,61.95,0.0,0.0,18.56,1126.53,26.54,105.2,29.42,24.81,32.5,1694298005,2023/09/09,22:20,0x00000000
75072,Grootbos,2023/09/09,20:25,0.35,52.82,18.0,61.1,0.0,0.0,14.13,870.41,26.72,105.2,29.3,24.82,32.38,1694298305,2023/09/09,22:25,0x00000000
75073,Grootbos,2023/09/09,20:30,0.35,54.15,16.65,58.65,0.0,0.0,16.66,1025.35,26.84,105.21,29.19,24.82,32.27,1694298605,2023/09/09,22:30,0x00000000
75074,Grootbos,2023/09/09,20:35,0.35,54.04,17.96,59.81,0.0,0.0,14.98,993.1,27.06,105.22,29.08,24.82,32.16,1694298905,2023/09/09,22:35,0x00000000
75075,Grootbos,2023/09/09,20:40,0.36,54.75,15.01,52.24,0.0,0.0,10.7,629.62,27.15,105.22,28.98,24.83,32.05,1694299205,2023/09/09,22:40,0x00000000
75076,Grootbos,2023/09/09,20:45,0.35,56.89,15.34,51.14,0.0,0.0,9.58,557.1,27.19,105.22,28.88,24.83,31.95,1694299505,2023/09/09,22:45,0x00000000
75077,Grootbos,2023/09/09,20:50,0.35,56.83,14.33,49.73,0.0,0.0,10.76,692.14,27.38,105.22,28.78,24.84,31.86,1694299805,2023/09/09,22:50,0x00000000
75078,Grootbos,2023/09/09,20:55,0.35,54.53,17.73,55.84,0.0,0.0,11.74,715.87,27.67,105.23,28.69,24.84,31.76,1694300105,2023/09/09,22:55,0x00000000
75079,Grootbos,2023/09/09,21:00,0.35,55.48,15.54,49.8,0.0,0.0,12.33,754.13,27.73,105.23,28.61,24.84,31.68,1694300405,2023/09/09,23:00,0x00000000
75080,Grootbos,2023/09/09,21:05,0.35,56.0,14.78,46.84,0.0,0.0,14.39,939.41,27.81,105.23,28.53,24.85,31.6,1694300705,2023/09/09,23:05,0x00000000
75081,Grootbos,2023/09/09,21:10,0.35,58.43,10.95,37.2,0.0,0.0,17.64,1073.74,27.81,105.23,28.45,24.85,31.52,1694301005,2023/09/09,23:10,0x00000000
75082,Grootbos,2023/09/09,21:15,0.34,60.61,8.62,26.82,0.0,0.0,11.54,648.05,27.59,105.24,28.38,24.85,31.45,1694301305,2023/09/09,23:15,0x00000000
75083,Grootbos,2023/09/09,21:20,0.34,59.35,14.57,38.23,0.0,0.0,15.77,888.78,27.91,105.27,28.29,24.85,31.37,1694301605,2023/09/09,23:20,0x00000000
75084,Grootbos,2023/09/09,21:25,0.35,60.13,14.23,39.01,0.0,0.0,14.46,877.55,28.12,105.28,28.23,24.85,31.29,1694301905,2023/09/09,23:25,0x00000000
75085,Grootbos,2023/09/09,21:30,0.34,62.28,7.64,23.42,0.0,0.0,11.6,715.37,27.93,105.28,28.15,24.85,31.22,1694302205,2023/09/09,23:30,0x00000000
75086,Grootbos,2023/09/09,21:35,0.33,64.8,6.46,19.28,0.0,0.0,10.56,613.09,27.85,105.28,28.09,24.85,31.15,1694302505,2023/09/09,23:35,0x00000000
75087,Grootbos,2023/09/09,21:40,0.32,67.66,6.9,16.22,0.0,0.0,9.17,608.07,27.79,105.28,28.02,24.86,31.08,1694302805,2023/09/09,23:40,0x00000000
75088,Grootbos,2023/09/09,21:45,0.32,66.05,9.76,18.49,0.0,0.0,8.25,470.27,27.87,105.28,27.96,24.86,31.03,1694303105,2023/09/09,23:45,0x00000000
75089,Grootbos,2023/09/09,21:50,0.32,68.08,9.86,17.11,0.0,0.0,7.95,482.39,27.91,105.28,27.91,24.86,30.98,1694303405,2023/09/09,23:50,0x00000000
75090,Grootbos,2023/09/09,21:55,0.31,67.23,8.98,16.09,0.0,0.0,6.84,369.17,27.97,105.28,27.86,24.86,30.93,1694303705,2023/09/09,23:55,0x00000000
75091,Grootbos,2023/09/09,22:00,0.32,63.57,15.83,28.28,0.0,0.0,6.26,348.98,28.28,105.28,27.81,24.86,30.88,1694304005,2023/09/10,00:00,0x00000000
75092,Grootbos,2023/09/09,22:05,0.31,66.07,12.25,21.71,0.0,0.0,7.37,435.83,28.29,105.28,27.76,24.86,30.83,1694304305,2023/09/10,00:05,0x00000000
75093,Grootbos,2023/09/09,22:10,0.31,66.8,11.5,19.06,0.0,0.0,9.49,553.21,28.29,105.28,27.71,24.86,30.78,1694304605,2023/09/10,00:10,0x00000000
75094,Grootbos,2023/09/09,22:15,0.31,64.83,12.69,21.62,0.0,0.0,8.32,461.45,28.41,105.28,27.66,24.86,30.74,1694304905,2023/09/10,00:15,0x00000000
75095,Grootbos,2023/09/09,22:20,0.31,63.43,14.81,24.84,0.0,0.0,9.69,600.54,28.59,105.28,27.6,24.86,30.68,1694305205,2023/09/10,00:20,0x00000000
75096,Grootbos,2023/09/09,22:25,0.31,66.86,12.18,22.76,0.0,0.0,10.74,649.29,28.65,105.28,27.55,24.86,30.62,1694305505,2023/09/10,00:25,0x00000000
75097,Grootbos,2023/09/09,22:30,0.32,64.46,17.53,33.41,0.0,0.0,9.36,566.54,28.97,105.28,27.5,24.87,30.56,1694305805,2023/09/10,00:30,0x00000000
75098,Grootbos,2023/09/09,22:35,0.32,65.72,10.02,20.34,0.0,0.0,7.49,885.33,28.88,105.28,27.46,24.87,30.51,1694306105,2023/09/10,00:35,0x00000000
75099,Grootbos,2023/09/09,22:40,0.31,62.66,12.66,22.66,0.0,0.0,6.97,376.81,28.86,105.29,27.41,24.86,30.47,1694306405,2023/09/10,00:40,0x00000000
75100,Grootbos,2023/09/09,22:45,0.31,59.64,11.2,19.08,0.0,0.0,7.82,447.88,28.91,105.29,27.35,24.86,30.42,1694306705,2023/09/10,00:45,0x00000000
75101,Grootbos,2023/09/09,22:50,0.31,59.58,11.5,21.8,0.0,0.0,11.18,612.17,29.08,105.29,27.29,24.86,30.36,1694307005,2023/09/10,00:50,0x00000000
75102,Grootbos,2023/09/09,22:55,0.3,60.61,10.54,18.42,0.0,0.0,6.1,339.5,29.02,105.29,27.23,24.86,30.3,1694307305,2023/09/10,00:55,0x00000000
75103,Grootbos,2023/09/09,23:00,0.3,62.97,10.83,17.49,0.0,0.0,7.29,387.86,29.09,105.29,27.17,24.86,30.23,1694307605,2023/09/10,01:00,0x00000000
75104,Grootbos,2023/09/09,23:05,0.3,61.29,12.06,19.5,0.0,0.0,9.68,554.32,29.2,105.29,27.1,24.86,30.17,1694307905,2023/09/10,01:05,0x00000000
75105,Grootbos,2023/09/09,23:10,0.3,60.56,11.9,18.39,0.0,0.0,8.69,506.82,29.27,105.29,27.04,24.85,30.1,1694308205,2023/09/10,01:10,0x00000000
75106,Grootbos,2023/09/09,23:15,0.3,57.0,15.35,24.13,0.0,0.0,9.51,574.65,29.45,105.3,26.97,24.85,30.03,1694308505,2023/09/10,01:15,0x00000000
75107,Grootbos,2023/09/09,23:20,0.31,54.56,13.43,22.31,0.0,0.0,10.11,564.4,29.56,105.3,26.89,24.85,29.95,1694308805,2023/09/10,01:20,0x00000000
75108,Grootbos,2023/09/09,23:25,0.3,58.25,11.68,19.82,0.0,0.0,5.83,280.95,29.56,105.29,26.82,24.86,29.87,1694309105,2023/09/10,01:25,0x00000000
75109,Grootbos,2023/09/09,23:30,0.3,57.33,11.59,19.41,0.0,0.0,6.41,293.2,29.63,105.29,26.75,24.86,29.8,1694309405,2023/09/10,01:30,0x00000000
75110,Grootbos,2023/09/09,23:35,0.3,57.44,9.85,20.21,0.0,0.0,5.86,321.06,29.72,105.29,26.68,24.86,29.74,1694309705,2023/09/10,01:35,0x00000000
75111,Grootbos,2023/09/09,23:40,0.3,56.57,11.57,21.62,0.0,0.0,7.13,374.73,29.83,105.29,26.62,24.86,29.67,1694310005,2023/09/10,01:40,0x00000000
75112,Grootbos,2023/09/09,23:45,0.31,52.84,11.32,22.27,0.0,0.0,8.74,467.64,29.94,105.3,26.56,24.86,29.61,1694310305,2023/09/10,01:45,0x00000000
75113,Grootbos,2023/09/09,23:50,0.31,58.38,8.76,20.58,0.0,0.0,7.34,393.88,29.97,105.3,26.49,24.86,29.55,1694310605,2023/09/10,01:50,0x00000000
75114,Grootbos,2023/09/09,23:55,0.31,63.28,5.84,15.12,0.0,0.0,6.29,344.78,29.87,105.3,26.45,24.87,29.49,1694310905,2023/09/10,01:55,0x00000000
75115,Grootbos,2023/09/10,00:00,0.31,66.46,5.01,14.09,0.0,0.0,10.92,692.08,29.86,105.29,26.41,24.87,29.44,1694311205,2023/09/10,02:00,0x00000000
75116,Grootbos,2023/09/10,00:05,0.3,69.81,0.0,0.57,0.0,0.0,8.14,378.74,29.5,105.27,26.38,24.88,29.42,1694311505,2023/09/10,02:05,0x00000000
75117,Grootbos,2023/09/10,00:10,0.29,77.46,0.0,0.0,0.0,0.0,3.03,68.42,29.0,105.26,26.37,24.89,29.41,1694311805,2023/09/10,02:10,0x00000000
75118,Grootbos,2023/09/10,00:15,0.29,76.7,1.32,0.0,0.0,0.0,3.49,86.55,29.19,105.25,26.38,24.89,29.41,1694312105,2023/09/10,02:15,0x00000000
75119,Grootbos,2023/09/10,00:20,0.3,75.99,9.26,11.1,0.0,0.0,22.87,925.0,29.45,105.25,26.39,24.89,29.43,1694312405,2023/09/10,02:20,0x00000000
75120,Grootbos,2023/09/10,00:25,0.3,72.16,5.24,3.76,0.0,0.0,6.11,247.01,29.44,105.24,26.4,24.9,29.44,1694312705,2023/09/10,02:25,0x00000000
75121,Grootbos,2023/09/10,00:30,0.29,77.77,0.0,0.0,0.0,0.0,3.18,202.01,28.82,105.22,26.42,24.9,29.45,1694313005,2023/09/10,02:30,0x00000000
75122,Grootbos,2023/09/10,00:35,0.28,84.72,1.73,0.0,0.0,0.0,6.17,300.04,28.76,105.22,26.45,24.9,29.47,1694313305,2023/09/10,02:35,0x00000000
75123,Grootbos,2023/09/10,00:40,0.29,83.35,3.81,0.0,0.0,0.0,15.42,830.92,29.03,105.22,26.49,24.9,29.51,1694313605,2023/09/10,02:40,0x00000000
75124,Grootbos,2023/09/10,00:45,0.28,84.82,0.0,0.0,0.0,0.0,7.21,632.0,28.51,105.21,26.53,24.91,29.56,1694313905,2023/09/10,02:45,0x00000000
75125,Grootbos,2023/09/10,00:50,0.27,91.74,0.0,0.0,0.0,0.0,2.66,59.4,28.18,105.2,26.61,24.92,29.61,1694314205,2023/09/10,02:50,0x00000000
75126,Grootbos,2023/09/10,00:55,0.27,90.87,4.87,0.0,0.0,0.0,13.18,642.86,28.51,105.2,26.68,24.92,29.7,1694314505,2023/09/10,02:55,0x00000000
75127,Grootbos,2023/09/10,01:00,0.27,86.05,7.73,1.25,0.0,0.0,17.05,870.13,28.79,105.2,26.77,24.93,29.8,1694314805,2023/09/10,03:00,0x00000000
75128,Grootbos,2023/09/10,01:05,0.27,88.2,1.39,0.0,0.0,0.0,7.55,400.91,28.35,105.19,26.85,24.93,29.9,1694315105,2023/09/10,03:05,0x00000000
75129,Grootbos,2023/09/10,01:10,0.28,78.95,13.72,8.49,0.0,0.0,20.71,1193.12,28.89,105.2,26.94,24.93,29.99,1694315405,2023/09/10,03:10,0x00000000
75130,Grootbos,2023/09/10,01:15,0.28,68.93,12.29,7.68,0.0,0.0,10.71,731.31,28.97,105.2,26.99,24.92,30.06,1694315705,2023/09/10,03:15,0x00000000
75131,Grootbos,2023/09/10,01:20,0.28,70.25,9.42,5.0,0.0,0.0,14.37,919.36,28.91,105.19,27.0,24.9,30.11,1694316005,2023/09/10,03:20,0x00000000
75132,Grootbos,2023/09/10,01:25,0.28,69.48,10.89,7.51,0.0,0.0,12.58,723.4,29.02,105.19,27.01,24.89,30.1,1694316305,2023/09/10,03:25,0x00000000
75133,Grootbos,2023/09/10,01:30,0.28,65.64,12.01,12.55,0.0,0.0,13.79,763.26,29.21,105.19,26.99,24.89,30.07,1694316605,2023/09/10,03:30,0x00000000
75134,Grootbos,2023/09/10,01:35,0.29,63.86,12.55,16.09,0.0,0.0,12.14,710.97,29.32,105.18,26.94,24.87,30.02,1694316905,2023/09/10,03:35,0x00000000
75135,Grootbos,2023/09/10,01:40,0.29,63.5,11.08,15.49,0.0,0.0,18.28,1069.7,29.46,105.17,26.89,24.87,29.95,1694317205,2023/09/10,03:40,0x00000000
75136,Grootbos,2023/09/10,01:45,0.29,63.48,9.9,15.12,0.0,0.0,16.98,922.59,29.47,105.17,26.82,24.86,29.87,1694317505,2023/09/10,03:45,0x00000000
75137,Grootbos,2023/09/10,01:50,0.29,58.39,12.45,19.56,0.0,0.0,19.18,978.67,29.69,105.17,26.74,24.86,29.79,1694317805,2023/09/10,03:50,0x00000000
75138,Grootbos,2023/09/10,01:55,0.29,59.94,10.5,20.34,0.0,0.0,15.34,785.21,29.82,105.16,26.65,24.85,29.71,1694318105,2023/09/10,03:55,0x00000000
75139,Grootbos,2023/09/10,02:00,0.28,65.41,5.97,9.37,0.0,0.0,15.62,844.97,29.54,105.15,26.57,24.85,29.61,1694318405,2023/09/10,04:00,0x00000000
75140,Grootbos,2023/09/10,02:05,0.28,67.35,8.95,13.75,0.0,0.0,27.48,1168.63,29.69,105.15,26.49,24.85,29.52,1694318705,2023/09/10,04:05,0x00000000
75141,Grootbos,2023/09/10,02:10,0.29,66.89,11.12,16.32,0.0,0.0,27.22,1511.14,29.82,105.15,26.41,24.85,29.44,1694319005,2023/09/10,04:10,0x00000000
75142,Grootbos,2023/09/10,02:15,0.29,62.5,13.74,23.03,0.0,0.0,24.78,1232.17,30.04,105.15,26.33,24.85,29.37,1694319305,2023/09/10,04:15,0x00000000
75143,Grootbos,2023/09/10,02:20,0.28,64.98,10.07,18.22,0.0,0.0,18.7,1056.98,30.07,105.14,26.25,24.86,29.29,1694319605,2023/09/10,04:20,0x00000000
75144,Grootbos,2023/09/10,02:25,0.29,64.68,11.53,19.54,0.0,0.0,23.31,1340.45,30.16,105.13,26.18,24.86,29.22,1694319905,2023/09/10,04:25,0x00000000
75145,Grootbos,2023/09/10,02:30,0.29,65.12,12.61,21.12,0.0,0.0,41.88,2199.29,30.28,105.12,26.11,24.86,29.15,1694320205,2023/09/10,04:30,0x00000000
75146,Grootbos,2023/09/10,02:35,0.29,69.5,10.87,20.65,0.0,0.0,22.91,1344.12,30.37,105.11,26.04,24.87,29.08,1694320505,2023/09/10,04:35,0x00000000
75147,Grootbos,2023/09/10,02:40,0.29,68.77,10.68,19.86,0.0,0.0,13.78,880.69,30.33,105.12,26.0,24.87,29.02,1694320805,2023/09/10,04:40,0x00000000
75148,Grootbos,2023/09/10,02:45,0.29,67.69,11.52,23.62,0.0,0.0,20.61,1176.75,30.56,105.12,25.95,24.87,28.98,1694321105,2023/09/10,04:45,0x00000000
75149,Grootbos,2023/09/10,02:50,0.29,68.9,6.89,13.95,0.0,0.0,18.18,1114.86,30.35,105.12,25.91,24.87,28.93,1694321405,2023/09/10,04:50,0x00000000
75150,Grootbos,2023/09/10,02:55,0.29,75.16,9.15,17.76,0.0,0.0,35.22,2245.18,30.45,105.11,25.87,24.87,28.9,1694321705,2023/09/10,04:55,0x00000000
75151,Grootbos,2023/09/10,03:00,0.28,80.82,10.21,20.71,0.0,0.0,19.4,1047.65,30.59,105.11,25.87,24.88,28.87,1694322005,2023/09/10,05:00,0x00000000
75152,Grootbos,2023/09/10,03:05,0.28,79.71,12.14,22.91,0.0,0.0,18.38,1108.44,30.73,105.1,25.89,24.89,28.87,1694322305,2023/09/10,05:05,0x00000000
75153,Grootbos,2023/09/10,03:10,0.28,77.59,11.05,20.92,0.0,0.0,14.59,863.54,30.77,105.1,25.9,24.89,28.9,1694322605,2023/09/10,05:10,0x00000000
75154,Grootbos,2023/09/10,03:15,0.28,80.88,10.78,18.37,0.0,0.0,12.66,888.6,30.73,105.09,25.92,24.9,28.94,1694322905,2023/09/10,05:15,0x00000000
75155,Grootbos,2023/09/10,03:20,0.28,81.34,13.92,24.88,0.0,0.0,9.81,791.32,30.92,105.09,25.98,24.9,28.99,1694323205,2023/09/10,05:20,0x00000000
75156,Grootbos,2023/09/10,03:25,0.28,83.14,12.58,20.96,0.0,0.0,10.68,1028.82,30.95,105.08,26.04,24.91,29.04,1694323505,2023/09/10,05:25,0x00000000
75157,Grootbos,2023/09/10,03:30,0.28,84.13,11.07,19.77,0.0,0.0,8.66,573.33,30.98,105.08,26.12,24.91,29.12,1694323805,2023/09/10,05:30,0x00000000
75158,Grootbos,2023/09/10,03:35,0.28,79.37,13.21,20.29,0.0,0.0,9.51,583.01,31.04,105.08,26.18,24.91,29.2,1694324105,2023/09/10,05:35,0x00000000
75159,Grootbos,2023/09/10,03:40,0.28,80.32,11.75,16.67,0.0,0.0,8.18,426.29,31.02,105.07,26.24,24.91,29.28,1694324405,2023/09/10,05:40,0x00000000
75160,Grootbos,2023/09/10,03:45,0.27,78.35,13.44,16.61,0.0,0.0,5.14,277.43,31.03,105.07,26.28,24.91,29.33,1694324705,2023/09/10,05:45,0x00000000
75161,Grootbos,2023/09/10,03:50,0.27,80.79,9.28,10.07,0.0,0.0,5.33,362.87,30.91,105.04,26.32,24.91,29.37,1694325005,2023/09/10,05:50,0x00000000
75162,Grootbos,2023/09/10,03:55,0.26,85.04,7.88,8.24,0.0,0.0,2.78,309.73,30.9,105.02,26.37,24.91,29.39,1694325305,2023/09/10,05:55,0x00000000
75163,Grootbos,2023/09/10,04:00,0.26,82.67,10.98,8.69,0.0,0.0,3.34,136.71,30.83,105.02,26.38,24.91,29.42,1694325605,2023/09/10,06:00,0x00000000
75164,Grootbos,2023/09/10,04:05,0.25,79.94,11.07,8.57,0.0,0.0,2.5,78.63,30.95,105.01,26.39,24.9,29.44,1694325905,2023/09/10,06:05,0x00000000
75165,Grootbos,2023/09/10,04:10,0.25,77.4,15.15,15.26,0.0,0.0,2.17,58.23,31.15,105.01,26.4,24.89,29.44,1694326205,2023/09/10,06:10,0x00000000
75166,Grootbos,2023/09/10,04:15,0.25,78.14,16.55,18.17,0.0,0.0,2.36,66.88,31.33,105.01,26.41,24.89,29.44,1694326505,2023/09/10,06:15,0x00000000
75167,Grootbos,2023/09/10,04:20,0.25,79.35,16.05,19.38,0.0,0.0,2.29,68.93,31.46,105.01,26.42,24.89,29.44,1694326805,2023/09/10,06:20,0x00000000
75168,Grootbos,2023/09/10,04:25,0.25,77.0,16.36,20.42,0.0,0.0,2.64,101.66,31.61,105.02,26.43,24.9,29.45,1694327105,2023/09/10,06:25,0x00000000
75169,Grootbos,2023/09/10,04:30,0.25,67.48,13.27,11.89,0.0,0.0,3.48,118.49,31.47,105.01,26.41,24.89,29.46,1694327405,2023/09/10,06:30,0x00000000
75170,Grootbos,2023/09/10,04:35,0.25,70.53,18.35,21.05,0.0,0.0,3.94,133.17,31.76,105.01,26.38,24.88,29.44,1694327705,2023/09/10,06:35,0x00000000
